id,day,brand_id,brand_code,brand_name,brand_voice,brand_color,platform,slot_utc,char_limit,content_type,template_id,template_name,template_slot,body_template,suggested_hashtags,status,notes
262,11,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Mastodon,09:00 UTC,500,short text + open tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
263,11,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Mastodon,09:00 UTC,500,short text + open tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
264,11,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Mastodon,09:00 UTC,500,short text + open tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
265,11,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Mastodon,09:00 UTC,500,short text + open tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
266,11,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Bluesky,10:00 UTC,300,short text + custom feed tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
267,11,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
268,11,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
269,11,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
270,11,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
271,11,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
272,11,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
273,11,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
274,11,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
275,11,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
276,12,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
277,12,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
278,12,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,X,08:00 UTC,280,short text + 2 hashtags,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
279,12,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,X,08:00 UTC,280,short text + 2 hashtags,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
280,12,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,X,08:00 UTC,280,short text + 2 hashtags,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
281,12,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
282,12,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
283,12,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
284,12,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
285,12,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
286,12,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Mastodon,09:00 UTC,500,short text + open tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
287,12,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Mastodon,09:00 UTC,500,short text + open tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
288,12,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Mastodon,09:00 UTC,500,short text + open tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
289,12,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Mastodon,09:00 UTC,500,short text + open tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
290,12,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Mastodon,09:00 UTC,500,short text + open tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
291,12,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Bluesky,10:00 UTC,300,short text + custom feed tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
292,12,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
293,12,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
294,12,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
295,12,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
296,12,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
297,12,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
298,12,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
299,12,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
300,12,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
301,13,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
302,13,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
303,13,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,X,08:00 UTC,280,short text + 2 hashtags,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
304,13,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,X,08:00 UTC,280,short text + 2 hashtags,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
305,13,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,X,08:00 UTC,280,short text + 2 hashtags,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
306,13,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
307,13,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
308,13,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
309,13,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
310,13,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
311,13,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Mastodon,09:00 UTC,500,short text + open tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
312,13,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Mastodon,09:00 UTC,500,short text + open tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
313,13,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Mastodon,09:00 UTC,500,short text + open tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
314,13,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Mastodon,09:00 UTC,500,short text + open tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
315,13,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Mastodon,09:00 UTC,500,short text + open tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
316,13,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Bluesky,10:00 UTC,300,short text + custom feed tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
317,13,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
318,13,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
319,13,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
320,13,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
321,13,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
